status,kind,definition_key,definition_name,tenant_id,version,version_tag,deployment_id,deployment_time,definition_id,resource,xml_path,detail_path,reason
SKIPPED_EXCLUSION,dmn,ambipar-client-profile,ambipar-client-profile,,1,,3d1a2dab-8449-11f0-b0a7-4e1deb05b8c7,,ambipar-client-profile:1:3d1c026e-8449-11f0-b0a7-4e1deb05b8c7,ambipar-client-profile.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-client-profile,ambipar-client-profile,,2,,c500ffc0-93c6-11f0-903c-52432e834fe4,,ambipar-client-profile:2:c5040d03-93c6-11f0-903c-52432e834fe4,ambipar-client-profile.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-credit-conditions-decision,ambipar-credit-conditions-decision,,1,,412be4a6-8449-11f0-b0a7-4e1deb05b8c7,,4133acd9-8449-11f0-b0a7-4e1deb05b8c7,ambipar-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-credit-conditions-decision,ambipar-credit-conditions-decision,,2,,891aa0ab-92fd-11f0-903c-52432e834fe4,,891d86de-92fd-11f0-903c-52432e834fe4,ambipar-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-credit-conditions-decision,ambipar-credit-conditions-decision,,3,,3eab45fd-933f-11f0-903c-52432e834fe4,,3eaea160-933f-11f0-903c-52432e834fe4,ambipar-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-credit-conditions-decision,ambipar-credit-conditions-decision,,4,,6557a2c4-933f-11f0-903c-52432e834fe4,,655be887-933f-11f0-903c-52432e834fe4,ambipar-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-credit-conditions-decision,ambipar-credit-conditions-decision,,5,,08f3417f-93c7-11f0-903c-52432e834fe4,,08f627b2-93c7-11f0-903c-52432e834fe4,ambipar-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SAVED,dmn,ambipar-dmn-teste-cancel-reason-legal-person,ambipar-dmn-teste-cancel-reason-legal-person,,1,,38b54a2f-575f-11f0-9214-5afd7ffbd380,2025-07-02T16:11:33.338+0000,38b7bb32-575f-11f0-9214-5afd7ffbd380,ambipar-dmn-teste-cancel-reasons-legal-person.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\ambipar-dmn-teste-cancel-reason-legal-person\v001__deploy_2025-07-02_161133\versao_001__deploy_2025-07-02_161133.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\ambipar-dmn-teste-cancel-reason-legal-person\v001__deploy_2025-07-02_161133\elementos_dmn.csv,
SAVED,dmn,ambipar-dmn-teste-cancel-reason-legal-person,ambipar-dmn-teste-cancel-reason-legal-person,,2,,64bb0bea-5c34-11f0-b05e-fe3e571a18f5,2025-07-08T19:47:34.648+0000,64bf2a9d-5c34-11f0-b05e-fe3e571a18f5,ambipar-dmn-teste-cancel-reasons-legal-person.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\ambipar-dmn-teste-cancel-reason-legal-person\v002__deploy_2025-07-08_194734\versao_002__deploy_2025-07-08_194734.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\ambipar-dmn-teste-cancel-reason-legal-person\v002__deploy_2025-07-08_194734\elementos_dmn.csv,
SAVED,dmn,ambipar-dmn-teste-cancel-reason-natural-person,ambipar-dmn-teste-cancel-reason-natural-person,,1,,2fbf6f98-575f-11f0-9214-5afd7ffbd380,2025-07-02T16:11:18.305+0000,2fc22ebb-575f-11f0-9214-5afd7ffbd380,ambipar-dmn-teste-cancel-reasons-natural-person.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\ambipar-dmn-teste-cancel-reason-natural-person\v001__deploy_2025-07-02_161118\versao_001__deploy_2025-07-02_161118.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\ambipar-dmn-teste-cancel-reason-natural-person\v001__deploy_2025-07-02_161118\elementos_dmn.csv,
SKIPPED_EXCLUSION,dmn,ambipar-legal-person-decision,ambipar-legal-person-decision,,1,,94bd76c1-9232-11f0-903c-52432e834fe4,,94bfe7c4-9232-11f0-903c-52432e834fe4,ambipar-legal-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-legal-person-decision,ambipar-legal-person-decision,,2,,3a743518-926d-11f0-903c-52432e834fe4,,3a76a61b-926d-11f0-903c-52432e834fe4,ambipar-legal-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar-legal-person-decision,ambipar-legal-person-decision,,3,,180326e6-93c7-11f0-903c-52432e834fe4,,18068249-93c7-11f0-903c-52432e834fe4,ambipar-legal-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_company_type_decision,ambipar_company_type_decision,,1,,0b6fe1ef-9300-11f0-903c-52432e834fe4,,0b7204d2-9300-11f0-903c-52432e834fe4,ambipar_decision_company_type.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_company_type_decision,ambipar_company_type_decision,,2,,90a53894-93c6-11f0-903c-52432e834fe4,,90aa68b7-93c6-11f0-903c-52432e834fe4,ambipar_decision_company_type.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_natural_person_decision,ambipar_natural_person_decision,,1,,39fbfdb4-8449-11f0-b0a7-4e1deb05b8c7,,39febcd7-8449-11f0-b0a7-4e1deb05b8c7,ambipar-natural-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_natural_person_decision,ambipar_natural_person_decision,,2,,79211458-922d-11f0-903c-52432e834fe4,,7925330b-922d-11f0-903c-52432e834fe4,ambipar-natural-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_natural_person_decision,ambipar_natural_person_decision,,3,,43faf25b-926f-11f0-903c-52432e834fe4,,43fdff9e-926f-11f0-903c-52432e834fe4,ambipar-natural-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_natural_person_decision,ambipar_natural_person_decision,,4,,60a9ef96-926f-11f0-903c-52432e834fe4,,60b7ab39-926f-11f0-903c-52432e834fe4,ambipar-natural-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_natural_person_decision,ambipar_natural_person_decision,,5,,25a23e7f-93c7-11f0-903c-52432e834fe4,,25a63622-93c7-11f0-903c-52432e834fe4,ambipar-natural-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,ambipar_natural_person_decision,ambipar_natural_person_decision,,6,,81fd4579-9427-11f0-903c-52432e834fe4,,8201161e-9427-11f0-903c-52432e834fe4,ambipar-natural-person-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,invoice-assign-approver,Assign Approver Group,,1,,6c034e6a-2094-11f0-bf41-0e30a9376da7,,invoice-assign-approver:1:6d1051a3-2094-11f0-bf41-0e30a9376da7,invoiceBusinessDecisions.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,invoice-assign-approver,Assign Approver Group,,2,,70001e94-2094-11f0-bf41-0e30a9376da7,,invoice-assign-approver:2:709ab0eb-2094-11f0-bf41-0e30a9376da7,invoiceBusinessDecisions.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,BaseMarginRatio_1.3_Decision,BaseMarginRatio Decision    < 1.3,,1,,96b60528-35b5-11f1-b9dd-52bf2ed66bf1,,96b9608b-35b5-11f1-b9dd-52bf2ed66bf1,BaseMarginRatio_1.3_Decision_20260408.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,BaseMarginRatio_Decision,BaseMarginRatio_Decision,,1,,2295b2a0-dff6-11f0-b85b-4230ad9c2563,,BaseMarginRatio_Decision:1:23023013-dff6-11f0-b85b-4230ad9c2563,ZiliCred_BaseMarginRatio_Decision_20251204.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,BaseMarginRatio_Decision,BaseMarginRatio_Decision,,2,,a8c858dc-e046-11f0-b85b-4230ad9c2563,,BaseMarginRatio_Decision:2:a8cb3f30-e046-11f0-b85b-4230ad9c2563,ZiliCred_BaseMarginRatio_Decision_20251204.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,BaseMarginRatio_Decision,BaseMarginRatio_Decision,,3,,06e9e98c-e04a-11f0-b85b-4230ad9c2563,,BaseMarginRatio_Decision:3:06eb973f-e04a-11f0-b85b-4230ad9c2563,ZiliCred_BaseMarginRatio_Decision_20251204.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,blep-client-profile,blep-client-profile,,1,,e180472f-8727-11f0-b009-c69807376e12,,blep-client-profile:1:e1829122-8727-11f0-b009-c69807376e12,blep-client-profile.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,blep-credit-conditions-decision,blep-credit-conditions-decision,,1,,01639505-8767-11f0-b009-c69807376e12,,01696168-8767-11f0-b009-c69807376e12,blep-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,blep-credit-conditions-decision,blep-credit-conditions-decision,,2,,7240ed95-8770-11f0-b009-c69807376e12,,7247f278-8770-11f0-b009-c69807376e12,blep-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,blep-credit-conditions-decision,blep-credit-conditions-decision,,3,,f61975c1-8845-11f0-b009-c69807376e12,,f61caa14-8845-11f0-b009-c69807376e12,blep-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,blep-credit-conditions-decision,blep-credit-conditions-decision,,4,,da3cfed1-8e7a-11f0-9a5d-a2ae7ce7a917,,da3f48c4-8e7a-11f0-9a5d-a2ae7ce7a917,blep-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,blep-credit-conditions-decision,blep-credit-conditions-decision,,5,,dde43fa1-8e7b-11f0-9a5d-a2ae7ce7a917,,dde66284-8e7b-11f0-9a5d-a2ae7ce7a917,blep-credit-conditions-decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,blep-credit-conditions-decision,blep-credit-conditions-decision,,6,,dc7604fd-931a-11f0-903c-52432e834fe4,,dc7827e0-931a-11f0-903c-52432e834fe4,blep-credit-conditions-decision (4).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SAVED,dmn,Blep_Credit_Conditions_Decision,Blep_Credit_Conditions_Decision,,1,,7406df98-8382-11f0-b2fd-5a11b66d5910,2025-08-27T20:14:36.407+0000,740ab02b-8382-11f0-b2fd-5a11b66d5910,blep_credit_conditions_decision.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Blep_Credit_Conditions_Decision\v001__deploy_2025-08-27_201436\versao_001__deploy_2025-08-27_201436.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Blep_Credit_Conditions_Decision\v001__deploy_2025-08-27_201436\elementos_dmn.csv,
SKIPPED_EXCLUSION,dmn,Blep_Decision_Company_Type,Blep_Decision_Company_Type,,1,,af5b12fa-837c-11f0-b2fd-5a11b66d5910,,af5d83fd-837c-11f0-b2fd-5a11b66d5910,blep_decision_company_type.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Decision_Company_Type,Blep_Decision_Company_Type,,2,,d564e0cc-8519-11f0-b009-c69807376e12,,d566dc9f-8519-11f0-b009-c69807376e12,blep_decision_company_type.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Legal_Person_Decision,Blep_Legal_Person_Decision,,1,,78630e11-8382-11f0-b2fd-5a11b66d5910,,7866b794-8382-11f0-b2fd-5a11b66d5910,blep_legal_person_decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Legal_Person_Decision,Blep_Legal_Person_Decision,,2,,cfb698e1-8e7a-11f0-9a5d-a2ae7ce7a917,,cfb8e2d4-8e7a-11f0-9a5d-a2ae7ce7a917,blep_legal_person_decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Legal_Person_Decision,Blep_Legal_Person_Decision,,3,,13b538ff-9239-11f0-903c-52432e834fe4,,13b781f2-9239-11f0-903c-52432e834fe4,blep_legal_person_decision (2).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Natural_Person_Decision,Blep_Natural_Person_Decision,,1,,7fc2f0f7-8380-11f0-b2fd-5a11b66d5910,,7fc8964a-8380-11f0-b2fd-5a11b66d5910,blep_natural_person_decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Natural_Person_Decision,Blep_Natural_Person_Decision,,2,,45936e0b-84f1-11f0-b009-c69807376e12,,4596f07e-84f1-11f0-b009-c69807376e12,blep_natural_person_decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Natural_Person_Decision,Blep_Natural_Person_Decision,,3,,25b9acc9-8518-11f0-b009-c69807376e12,,25bcba0c-8518-11f0-b009-c69807376e12,blep_natural_person_decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Natural_Person_Decision,Blep_Natural_Person_Decision,,4,,b61fdf71-87f3-11f0-b009-c69807376e12,,b6225074-87f3-11f0-b009-c69807376e12,blep_natural_person_decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Blep_Natural_Person_Decision,Blep_Natural_Person_Decision,,5,,d4fb047a-8e7a-11f0-9a5d-a2ae7ce7a917,,d4fdc39d-8e7a-11f0-9a5d-a2ae7ce7a917,blep_natural_person_decision.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,1,,04636ff2-42fd-11f0-8f43-d2a83d48d3cb,2025-06-06T17:38:11.624+0000,Definitions_AvaliacaoPF:1:0466f265-42fd-11f0-8f43-d2a83d48d3cb,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v001__deploy_2025-06-06_173811\versao_001__deploy_2025-06-06_173811.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v001__deploy_2025-06-06_173811\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,2,,15ebe96f-486e-11f0-bc35-b6455c4bf4de,2025-06-13T15:50:09.984+0000,Definitions_AvaliacaoPF:2:15f1dce2-486e-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v002__deploy_2025-06-13_155009\versao_002__deploy_2025-06-13_155009.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v002__deploy_2025-06-13_155009\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,3,,4b02884b-48ab-11f0-bc35-b6455c4bf4de,2025-06-13T23:08:18.353+0000,Definitions_AvaliacaoPF:3:4b071c2e-48ab-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v003__deploy_2025-06-13_230818\versao_003__deploy_2025-06-13_230818.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v003__deploy_2025-06-13_230818\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,4,,66f5f969-4ad9-11f0-bc35-b6455c4bf4de,2025-06-16T17:43:24.421+0000,Definitions_AvaliacaoPF:4:66f954cc-4ad9-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v004__deploy_2025-06-16_174324\versao_004__deploy_2025-06-16_174324.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v004__deploy_2025-06-16_174324\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,5,,f370e23e-4b7a-11f0-bc35-b6455c4bf4de,2025-06-17T12:59:49.080+0000,Definitions_AvaliacaoPF:5:f3754f11-4b7a-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v005__deploy_2025-06-17_125949\versao_005__deploy_2025-06-17_125949.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v005__deploy_2025-06-17_125949\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,6,,de8676c0-4b7b-11f0-bc35-b6455c4bf4de,2025-06-17T13:06:23.486+0000,Definitions_AvaliacaoPF:6:de8a4753-4b7b-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v006__deploy_2025-06-17_130623\versao_006__deploy_2025-06-17_130623.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v006__deploy_2025-06-17_130623\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,7,,93c48dd1-4b89-11f0-bc35-b6455c4bf4de,2025-06-17T14:44:31.019+0000,Definitions_AvaliacaoPF:7:93c921b4-4b89-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v007__deploy_2025-06-17_144431\versao_007__deploy_2025-06-17_144431.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v007__deploy_2025-06-17_144431\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF,BYX Privado Avaliacao,,8,,cae971c3-4c70-11f0-bc35-b6455c4bf4de,2025-06-18T18:19:37.278+0000,Definitions_AvaliacaoPF:8:caecf436-4c70-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v008__deploy_2025-06-18_181937\versao_008__deploy_2025-06-18_181937.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Avaliacao\v008__deploy_2025-06-18_181937\elementos_dmn.csv,
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPF_Happy,BYX Privado Avaliacao,,1,,a3177194-4de4-11f0-bc35-b6455c4bf4de,,a31aa5e7-4de4-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPF_Happy,BYX Privado Avaliacao,,2,,3290f08b-505f-11f0-bc35-b6455c4bf4de,,3293618e-505f-11f0-bc35-b6455c4bf4de,dmn-avaliacao-pf.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPF_Happy,BYX Privado Avaliacao,,3,,2262fe68-514d-11f0-9214-5afd7ffbd380,,226dd3db-514d-11f0-9214-5afd7ffbd380,dmn-avaliacao-pf.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPF_Happy,BYX Privado AvaliacaoPF,,4,,2ca480f8-528d-11f0-9214-5afd7ffbd380,,2ca8edcb-528d-11f0-9214-5afd7ffbd380,dmn-avaliacao-pf.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPF_Happy,BYX Privado AvaliacaoPF,,5,,8654c009-67c3-11f0-a4e7-02f49fd3c111,,8657f45c-67c3-11f0-a4e7-02f49fd3c111,dmn-avaliacao-pf (2) (2).dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SAVED,dmn,Definitions_AvaliacaoPF_Ambipar,BYX Privado AvaliacaoPF - Ambipar,,1,,75c70960-5e78-11f0-b05e-fe3e571a18f5,2025-07-11T16:59:51.353+0000,75ca3db3-5e78-11f0-b05e-fe3e571a18f5,dmn-avaliacao-pf-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado AvaliacaoPF - Ambipar\v001__deploy_2025-07-11_165951\versao_001__deploy_2025-07-11_165951.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado AvaliacaoPF - Ambipar\v001__deploy_2025-07-11_165951\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF_Ambipar,BYX Privado AvaliacaoPF - Ambipar,,2,,1ef09bd0-5e8d-11f0-b05e-fe3e571a18f5,2025-07-11T19:27:45.094+0000,1ef2e5c3-5e8d-11f0-b05e-fe3e571a18f5,dmn-avaliacao-pf-ambipar.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado AvaliacaoPF - Ambipar\v002__deploy_2025-07-11_192745\versao_002__deploy_2025-07-11_192745.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado AvaliacaoPF - Ambipar\v002__deploy_2025-07-11_192745\elementos_dmn.csv,
SAVED,dmn,Definitions_AvaliacaoPF_GPS,BYX Privado AvaliacaoPF - GPS,,1,,11cc6e48-6883-11f0-9894-5646dbaceb31,2025-07-24T11:40:59.705+0000,1266b27b-6883-11f0-9894-5646dbaceb31,dmn-avaliacao-pf-gps.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado AvaliacaoPF - GPS\v001__deploy_2025-07-24_114059\versao_001__deploy_2025-07-24_114059.dmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado AvaliacaoPF - GPS\v001__deploy_2025-07-24_114059\elementos_dmn.csv,
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ,BYX Privado AvaliacaoPJ,,1,,2aadaf13-42fd-11f0-8f43-d2a83d48d3cb,,Definitions_AvaliacaoPJ:1:2ab06e36-42fd-11f0-8f43-d2a83d48d3cb,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ,BYX Privado AvaliacaoPJ,,2,,458435aa-486e-11f0-bc35-b6455c4bf4de,,Definitions_AvaliacaoPJ:2:4586f4cd-486e-11f0-bc35-b6455c4bf4de,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ,BYX Privado AvaliacaoPJ,,3,,39962d1a-4897-11f0-bc35-b6455c4bf4de,,Definitions_AvaliacaoPJ:3:399f2dcd-4897-11f0-bc35-b6455c4bf4de,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ,BYX Privado AvaliacaoPJ,,4,,4e078af2-48ab-11f0-bc35-b6455c4bf4de,,Definitions_AvaliacaoPJ:4:4e0b0d65-48ab-11f0-bc35-b6455c4bf4de,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ,BYX Privado AvaliacaoPJ,,5,,767430d7-4ad9-11f0-bc35-b6455c4bf4de,,Definitions_AvaliacaoPJ:5:7678769a-4ad9-11f0-bc35-b6455c4bf4de,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ,BYX Privado AvaliacaoPJ,,6,,ed417aa4-4b7a-11f0-bc35-b6455c4bf4de,,Definitions_AvaliacaoPJ:6:ed4439c7-4b7a-11f0-bc35-b6455c4bf4de,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ_Happy,BYX Privado AvaliacaoPJ,,1,,a8f38823-4de4-11f0-bc35-b6455c4bf4de,,a8f66e56-4de4-11f0-bc35-b6455c4bf4de,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,dmn,Definitions_AvaliacaoPJ_Happy,BYX Privado AvaliacaoPJ,,2,,3b4f66f6-505f-11f0-bc35-b6455c4bf4de,,3b5189d9-505f-11f0-bc35-b6455c4bf4de,diagram-avaliacao-pj.dmn,,,Nome/key/resource encontrado no arquivo de exclusao
