kind,definition_key,definition_name,tenant_id,version,deployment_time,definition_id,detail_type,detail_id,detail_name,parent_id,parent_name,expression,type_ref,hit_policy,xml_path
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decision,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTable,DecisionTable_0v9gbur,,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableInput,Input_1,Profile,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableInput,InputClause_00p4vbo,Employment duration in months,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,Output_1,Status,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_0bs8nvi,Reason,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_1unep1b,Interest rate,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_0krx7bu,Min total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_07k6o9t,Max total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_0xmjj43,Min disbursement amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_0x6tytb,Max disbursement amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_1rnuxrf,Max amount percent,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,6,2025-07-24T18:09:21.108+0000,52871c76-68b9-11f0-9894-5646dbaceb31,decisionTableOutput,OutputClause_1kc7dvi,Min installment amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v006__deploy_2025-07-24_180921\versao_006__deploy_2025-07-24_180921.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decision,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTable,DecisionTable_0v9gbur,,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableInput,Input_1,Profile,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableInput,InputClause_00p4vbo,Employment duration in months,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,Output_1,Status,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_0bs8nvi,Reason,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,string,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_1unep1b,Interest rate,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_0krx7bu,Min total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_07k6o9t,Max total number of installments,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,integer,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_0xmjj43,Min disbursement amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_0x6tytb,Max disbursement amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_1rnuxrf,Max amount percent,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,7,2026-01-06T20:50:40.239+0000,5c5325df-eb41-11f0-ab49-2aa8a781191f,decisionTableOutput,OutputClause_1kc7dvi,Min installment amount,Definitions_CreditConditions_GPS,Definição Condições de Crédito GPS,,double,COLLECT,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Condições de Crédito GPS\v007__deploy_2026-01-06_205040\versao_007__deploy_2026-01-06_205040.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decision,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTable,DecisionTable_07kvfev,,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTableInput,Input_1,Total consignment loan overdue amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTableInput,InputClause_160v59t,Consignment loan due amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTableInput,InputClause_07brb0m,Total overdue amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,scr_total_overdue_amount + scr_written_off_amount,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTableInput,InputClause_0hmon5v,% Income,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,loan_due_amount_within_360d / renumeration,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTableOutput,Output_1,Status,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTableOutput,OutputClause_06haqnr,Reason,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,1,2025-07-14T11:48:47.541+0000,808705db-60a8-11f0-b05e-fe3e571a18f5,decisionTableOutput,OutputClause_0em1m76,Profile,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v001__deploy_2025-07-14_114847\versao_001__deploy_2025-07-14_114847.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decision,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTable,DecisionTable_07kvfev,,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTableInput,Input_1,Total consignment loan overdue amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_160v59t,Consignment loan due amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_07brb0m,Total overdue amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_0hmon5v,% Income,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTableOutput,Output_1,Status,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTableOutput,OutputClause_06haqnr,Reason,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,2,2025-07-18T10:56:15.312+0000,d34ea8b8-63c5-11f0-a4e7-02f49fd3c111,decisionTableOutput,OutputClause_0em1m76,Profile,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v002__deploy_2025-07-18_105615\versao_002__deploy_2025-07-18_105615.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decision,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decisionTable,DecisionTable_07kvfev,,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decisionTableInput,Input_1,Total consignment loan overdue amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_160v59t,Consignment loan due amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_07brb0m,Total overdue amount,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decisionTableInput,InputClause_0hmon5v,% Income,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decisionTableOutput,Output_1,Status,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
dmn,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,3,2025-07-18T11:39:41.996+0000,e5049968-63cb-11f0-a4e7-02f49fd3c111,decisionTableOutput,OutputClause_06haqnr,Reason,Definitions_PerfilPF_Ambipar,Definição Perfil PF Ambipar,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\Definição Perfil PF Ambipar\v003__deploy_2025-07-18_113941\versao_003__deploy_2025-07-18_113941.dmn
