status,process_key,process_name,tenant_id,version,version_tag,deployment_id,deployment_time,process_definition_id,bpmn_path,tasks_path,reason
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,27,,6fcac4ad-9e2a-11f0-9f89-aedb72aa1652,2025-09-30T18:22:34.467+0000,6fccc07f-9e2a-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v027__deploy_2025-09-30_182234\versao_027__deploy_2025-09-30_182234.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v027__deploy_2025-09-30_182234\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,28,,ebd33dfe-9e2a-11f0-9f89-aedb72aa1652,2025-09-30T18:26:02.500+0000,ebd539d0-9e2a-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v028__deploy_2025-09-30_182602\versao_028__deploy_2025-09-30_182602.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v028__deploy_2025-09-30_182602\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,29,,36597594-9e2b-11f0-9f89-aedb72aa1652,2025-09-30T18:28:07.530+0000,365b7166-9e2b-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v029__deploy_2025-09-30_182807\versao_029__deploy_2025-09-30_182807.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v029__deploy_2025-09-30_182807\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,30,,43b12e59-9e2c-11f0-9f89-aedb72aa1652,2025-09-30T18:35:39.418+0000,44430e1b-9e2c-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v030__deploy_2025-09-30_183539\versao_030__deploy_2025-09-30_183539.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v030__deploy_2025-09-30_183539\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,31,,d60bc685-9e30-11f0-9f89-aedb72aa1652,2025-09-30T19:08:22.932+0000,d60dc257-9e30-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v031__deploy_2025-09-30_190822\versao_031__deploy_2025-09-30_190822.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v031__deploy_2025-09-30_190822\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,32,,897f45ec-9e35-11f0-9f89-aedb72aa1652,2025-09-30T19:42:01.965+0000,898141be-9e35-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v032__deploy_2025-09-30_194201\versao_032__deploy_2025-09-30_194201.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v032__deploy_2025-09-30_194201\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,33,,c035c5b3-9e35-11f0-9f89-aedb72aa1652,2025-09-30T19:43:33.835+0000,c037e895-9e35-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v033__deploy_2025-09-30_194333\versao_033__deploy_2025-09-30_194333.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v033__deploy_2025-09-30_194333\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,34,,17984ab7-9e3f-11f0-9f89-aedb72aa1652,2025-09-30T20:50:25.864+0000,179ae2c9-9e3f-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v034__deploy_2025-09-30_205025\versao_034__deploy_2025-09-30_205025.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v034__deploy_2025-09-30_205025\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,35,,bc00e9ea-9e3f-11f0-9f89-aedb72aa1652,2025-09-30T20:55:01.687+0000,bc0333dc-9e3f-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v035__deploy_2025-09-30_205501\versao_035__deploy_2025-09-30_205501.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v035__deploy_2025-09-30_205501\tasks.csv,
SAVED,Process_598eee7d-f451-4b90-a768-55b6a3088023,Politica de Credito da GPS,,36,,43d97ff2-9e5d-11f0-9f89-aedb72aa1652,2025-10-01T00:26:23.050+0000,43db7bc4-9e5d-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v036__deploy_2025-10-01_002623\versao_036__deploy_2025-10-01_002623.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_598eee7d-f451-4b90-a768-55b6a3088023\v036__deploy_2025-10-01_002623\tasks.csv,
SAVED,Process_b77ef2e5-c588-4aa1-850c-49e48c2ce0b4,Politica de Credito da GPS,,1,,fc8156eb-9d73-11f0-9f89-aedb72aa1652,2025-09-29T20:36:32.579+0000,fc83eefd-9d73-11f0-9f89-aedb72aa1652,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_b77ef2e5-c588-4aa1-850c-49e48c2ce0b4\v001__deploy_2025-09-29_203632\versao_001__deploy_2025-09-29_203632.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Politica de Credito da GPS__key_Process_b77ef2e5-c588-4aa1-850c-49e48c2ce0b4\v001__deploy_2025-09-29_203632\tasks.csv,
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,GPS,,1,,fc691dd6-6be7-11f0-905e-7e359cad61ff,,fc6c5228-6be7-11f0-905e-7e359cad61ff,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,2,,a19c0378-6c8d-11f0-905e-7e359cad61ff,,a19d8a1a-6c8d-11f0-905e-7e359cad61ff,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,3,,d4fc52bd-6c98-11f0-905e-7e359cad61ff,,d4fe006f-6c98-11f0-905e-7e359cad61ff,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - Teste Ponta a Ponta,,4,,7fc2e6de-6c9d-11f0-905e-7e359cad61ff,,7fc4e2b0-6c9d-11f0-905e-7e359cad61ff,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - com wiremock,,5,,9abc5298-6cbc-11f0-905e-7e359cad61ff,,9abe275a-6cbc-11f0-905e-7e359cad61ff,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - com wiremock,,6,,daa82d2c-6d3e-11f0-93cc-ea218353a996,,dab2db8e-6d3e-11f0-93cc-ea218353a996,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - com wiremock,,7,,587e5c16-6d51-11f0-93cc-ea218353a996,,58807ef8-6d51-11f0-93cc-ea218353a996,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - com wiremock,,8,,867c8db2-6d56-11f0-93cc-ea218353a996,,867e6274-6d56-11f0-93cc-ea218353a996,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - com wiremock,,9,,d986d631-6d57-11f0-93cc-ea218353a996,,d988f913-6d57-11f0-93cc-ea218353a996,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - com wiremock,,10,,ecf9c2c3-6d5e-11f0-93cc-ea218353a996,,ecfbe5a5-6d5e-11f0-93cc-ea218353a996,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,GPS,,11,,56af24d6-6d82-11f0-93cc-ea218353a996,,56b1bce8-6d82-11f0-93cc-ea218353a996,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,GPS,,12,,6bba81aa-6d88-11f0-93cc-ea218353a996,,6bbc084c-6d88-11f0-93cc-ea218353a996,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,13,,9dbbc55a-6e46-11f0-9f67-9e72eb1c8180,,9dbd9a1c-6e46-11f0-9f67-9e72eb1c8180,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,14,,3925e588-6e4c-11f0-9f67-9e72eb1c8180,,39282f7a-6e4c-11f0-9f67-9e72eb1c8180,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,15,,f2bd464e-73c4-11f0-8f0d-f2c425c00db0,,f2c24f60-73c4-11f0-8f0d-f2c425c00db0,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,16,,bf5e6905-7d01-11f0-80e0-6e204169f09d,,bf612827-7d01-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,17,,41118475-7d09-11f0-80e0-6e204169f09d,,4113ce67-7d09-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,18,,1cc48006-7d0a-11f0-80e0-6e204169f09d,,1cc654c8-7d0a-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,19,,2a595d6c-7d0a-11f0-80e0-6e204169f09d,,2a5ba75e-7d0a-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,20,,c9acb819-7d0a-11f0-80e0-6e204169f09d,,c9aedafb-7d0a-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,21,,ef79b397-7f5a-11f0-80e0-6e204169f09d,,ef7baf69-7f5a-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,22,,575deb3b-7f71-11f0-80e0-6e204169f09d,,575f98ed-7f71-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,23,,d977285c-7f88-11f0-80e0-6e204169f09d,,d978fd1e-7f88-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,24,,64339149-7f8e-11f0-80e0-6e204169f09d,,64353efb-7f8e-11f0-80e0-6e204169f09d,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS,,25,,ce709b5d-834a-11f0-b2fd-5a11b66d5910,,ce73818f-834a-11f0-b2fd-5a11b66d5910,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,26,,a69e80dc-8518-11f0-b009-c69807376e12,,a6a0559e-8518-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,27,,ee899b24-8518-11f0-b009-c69807376e12,,ee8b6fe6-8518-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,28,,8611cce0-851b-11f0-b009-c69807376e12,,8613efc2-851b-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,29,,e5801286-87ed-11f0-b009-c69807376e12,,e5825c78-87ed-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,30,,7d4f4b25-87ee-11f0-b009-c69807376e12,,7d527f77-87ee-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,31,,d7a7f472-87ee-11f0-b009-c69807376e12,,d7a9f044-87ee-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config,,32,,b1a439ca-8801-11f0-b009-c69807376e12,,b1a60e8c-8801-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,33,,497cca07-88d2-11f0-b009-c69807376e12,,497f13f9-88d2-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,34,,9e5aaf72-88d5-11f0-b009-c69807376e12,,9e5c8434-88d5-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,35,,b3695e91-88e9-11f0-b009-c69807376e12,,b36b3353-88e9-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,36,,20309723-88ec-11f0-b009-c69807376e12,,20330825-88ec-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,37,,c592ffb9-88ec-11f0-b009-c69807376e12,,c594ad6b-88ec-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,38,,1e4992a7-88ed-11f0-b009-c69807376e12,,1e4db159-88ed-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,39,,19ee06dc-88f5-11f0-b009-c69807376e12,,19f09eee-88f5-11f0-b009-c69807376e12,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,40,,251157b0-89b3-11f0-9c2b-3e70094b4381,,25135382-89b3-11f0-9c2b-3e70094b4381,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,41,,55ca31ca-89b7-11f0-9c2b-3e70094b4381,,55cc54ac-89b7-11f0-9c2b-3e70094b4381,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - atualiza input_data_resolved + flow_config + retry celcoin,,42,,379318e9-89b8-11f0-9c2b-3e70094b4381,,3794edab-89b8-11f0-9c2b-3e70094b4381,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - add retry authorization,,43,,bbd08916-8d88-11f0-bab7-36b550714d22,,bbd2fa18-8d88-11f0-bab7-36b550714d22,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - add retry authorization,,44,,3eab462f-8e5d-11f0-9a5d-a2ae7ce7a917,,3eae2c61-8e5d-11f0-9a5d-a2ae7ce7a917,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica GPS - ajusting start_date,,45,,9eb63ae3-987a-11f0-86c4-b28b4f3033d7,,9eb836b5-987a-11f0-86c4-b28b4f3033d7,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS,,46,,85a0739f-a86a-11f0-802b-da6cd2a9c0db,,85a44431-a86a-11f0-802b-da6cd2a9c0db,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS,,47,,fa860735-a86b-11f0-802b-da6cd2a9c0db,,fa8ae937-a86b-11f0-802b-da6cd2a9c0db,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS e sem SCR,,48,,f8317db0-aeb2-11f0-9d13-c6f50bfce561,,f83463e2-aeb2-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS e sem SCR,,49,,eb4c78ff-aebb-11f0-9d13-c6f50bfce561,,eb4e9be1-aebb-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,50,,05c6d928-af69-11f0-9d13-c6f50bfce561,,05c9231a-af69-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,51,,b70d6de0-af6a-11f0-9d13-c6f50bfce561,,b70f90c2-af6a-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,52,,26095574-af6c-11f0-9d13-c6f50bfce561,,260b7856-af6c-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,53,,604ad18a-af6c-11f0-9d13-c6f50bfce561,,604d1b7c-af6c-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,54,,57e0d5f8-b045-11f0-9d13-c6f50bfce561,,57e346fa-b045-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,55,,11872aa6-b048-11f0-9d13-c6f50bfce561,,118a5ef8-b048-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,56,,3fb38ccc-b04c-11f0-9d13-c6f50bfce561,,3fb5889e-b04c-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,57,,2a1aa6ad-b04f-11f0-9d13-c6f50bfce561,,2a1ca27f-b04f-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,58,,1388fe80-b051-11f0-9d13-c6f50bfce561,,138b6f82-b051-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,59,,738dd590-b051-11f0-9d13-c6f50bfce561,,73904692-b051-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,60,,1070f395-b052-11f0-9d13-c6f50bfce561,,1072ef67-b052-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,61,,6eddc5eb-b052-11f0-9d13-c6f50bfce561,,6edfc1bd-b052-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,62,,915c573d-b052-11f0-9d13-c6f50bfce561,,915e7a1f-b052-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_ca68a6c0-8cd2-41fc-9dd3-2f1966bbf8e8,Politica de Credito da GPS com BVS + SCR,,63,,c1ebb74c-b053-11f0-9d13-c6f50bfce561,,c1ee4f5e-b053-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
