process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,scriptTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,task,Activity_1ycawf2,Score Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,task,Activity_160rnz8,CNPJ bloqueado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,task,Activity_1bof3wz,CBO não encontrado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,businessRuleTask,Activity_1tzmydy,Define Tipo Empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,scriptTask,Activity_1lzea77,Calcula tempo de constituição da empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,2,2025-06-20T15:29:37.925+0000,60750454-4deb-11f0-bc35-b6455c4bf4de,task,Activity_18uxyum,Parcela Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v002__deploy_2025-06-20_152937\versao_002__deploy_2025-06-20_152937.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1tdigzy,"Validação PJ
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,scriptTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,task,Activity_1ycawf2,Score Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,task,Activity_160rnz8,CNPJ bloqueado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,task,Activity_1bof3wz,CBO não encontrado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1tzmydy,Define Tipo Empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,scriptTask,Activity_1lzea77,Calcula tempo de constituição da empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,3,2025-06-24T22:47:52.445+0000,42e99038-514d-11f0-9214-5afd7ffbd380,task,Activity_18uxyum,Parcela Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v003__deploy_2025-06-24_224752\versao_003__deploy_2025-06-24_224752.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1tdigzy,"Validação PJ
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,scriptTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,task,Activity_1ycawf2,Score Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,task,Activity_160rnz8,CNPJ bloqueado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,task,Activity_1bof3wz,CBO não encontrado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1tzmydy,Define Tipo Empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,scriptTask,Activity_1lzea77,Calcula tempo de constituição da empresa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,4,2025-06-25T21:26:12.929+0000,04f024e4-520b-11f0-9214-5afd7ffbd380,task,Activity_18uxyum,Parcela Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v004__deploy_2025-06-25_212612\versao_004__deploy_2025-06-25_212612.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,scriptTask,Activity_1kx0520,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_0i3u62n,Defini dados CBO,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,serviceTask,Activity_0a4yo6q,Calcula Renda e Score,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1c2uef1,Defini Taxa,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1qyqa4p,"Validação PF
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1tdigzy,"Validação PJ
Input Data",C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,serviceTask,Activity_1d1t7nl,Dados CNPJ Lista Permissivel,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,scriptTask,Activity_1atokmd,Calcula Parcelas,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,task,Activity_1ycawf2,Score Insuficiente,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,task,Activity_160rnz8,CNPJ bloqueado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
Process_97456afa-393d-40c4-9135-b75cc829c73c,Happy-BMP,,5,2025-06-25T21:35:32.700+0000,529643ed-520c-11f0-9214-5afd7ffbd380,task,Activity_1bof3wz,CBO não encontrado,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy BMP\v005__deploy_2025-06-25_213532\versao_005__deploy_2025-06-25_213532.bpmn
